time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-2.96805229914,-0.777061196085,19.5558670503,0.0266067274731,0.0026951362924,0.0,-2.20217588228,-0.416446571965,5.27446708335,-0.0217996778453,-0.122594450626,0.0,495.587834202995,496.54577207604115,498.51383745473646,494.4657993340412
3.1800000000000024,-3.10039946945,-0.801650166611,19.8702307351,0.0253767734353,6.27892992157,0.0,-2.20888794784,-0.403268125142,5.2047188908,-0.0180177722885,-0.104944422218,0.0,406.7305419393301,408.29495889826035,407.9342993689268,408.2719066503624
3.2400000000000024,-3.23300872832,-0.825268175584,20.1882692347,0.0241949479869,6.27237307223,0.0,-2.21071913197,-0.384145290928,5.39575361118,-0.0232868205893,-0.119778739776,0.0,489.67297485023323,488.5585821860734,488.15079888290995,487.7574748903823
3.3000000000000025,-3.36559844062,-0.847797498818,20.5164966359,0.0225756764247,6.26786215628,0.0,-2.20839205382,-0.367006561295,5.54450944431,-0.0356657179041,-0.0395996978474,0.0,474.5274754540024,480.6367267953988,478.60782411290796,477.66446957791885
3.3600000000000025,-3.49800704526,-0.869393054541,20.851076849,0.0208104192933,6.26560919893,0.0,-2.20501919866,-0.353033467926,5.6078803866,-0.0191942364925,-0.0337359396661,0.0,453.3528663696922,453.82320862640574,452.7763592026506,454.09951732417846
3.4200000000000026,-3.63019654828,-0.890208486017,21.1881101365,0.0197717639362,6.26379866117,0.0,-2.20113383359,-0.340910727712,5.62649023294,-0.0137880703177,-0.0238676950486,0.0,439.6696091993814,440.4862643893078,439.8253063881759,440.27297368982937
3.4800000000000026,-3.76215642462,-0.910347273433,21.5245585846,0.0188542002202,6.26256324377,0.0,-2.1974193628,-0.330446528976,5.58865452223,-0.0184858089943,-0.014731620426,0.0,421.13754156265065,421.92717142411135,422.3902672452928,421.9849479260698
3.5400000000000027,-3.89392786541,-0.929921112134,21.8561880032,0.0177967180707,6.26166463511,0.0,-2.19488787853,-0.322075667282,5.46625544844,-0.0159559431334,-0.0154717336822,0.0,393.2524820399388,393.1839776921645,391.2460256451641,391.48157415310027
3.6000000000000028,-4.02543470436,-0.948925132815,22.1850796991,0.0171035947275,6.26044320667,0.0,-2.18858020471,-0.311466242407,5.49666544605,-0.00394630932734,-0.0325604003364,0.0,443.8782080498097,442.47335001598765,440.94197716579674,441.93327313755276
3.660000000000003,-4.15656761365,-0.967324831175,22.5144872098,0.0171944825025,6.258611205,0.0,-2.18235732082,-0.301858753997,5.48366437401,0.0106598521486,-0.0267603224204,0.0,429.1733529482653,429.66510124108646,427.180639497108,428.4245452879866
3.720000000000003,-4.28719930606,-0.985075333126,22.8470410147,0.0181994963652,6.2568023725,0.0,-2.17187039323,-0.289745080964,5.60091602143,0.0267681864277,-0.037966094152,0.0,470.212934593487,469.3436440276029,467.8638271677692,469.1164093510284
3.780000000000003,-4.41719716897,-1.00209789093,23.1853090909,0.020423063853,6.25485794088,0.0,-2.16119834476,-0.277486798287,5.67434735456,0.0522340488263,-0.0231264702483,0.0,456.8657014000559,458.04715615759307,455.4609314393405,457.4939917773768
3.840000000000003,-4.54660567567,-1.01839945736,23.5249623014,0.0235128124029,6.25365719182,0.0,-2.15230484378,-0.265637404818,5.64756833595,0.0499774465212,-0.0144171305732,0.0,425.27524187971767,426.02072810798234,426.150687893905,425.95954114665375
